timestamp,frame_id,detected_hand,detection_confidence,wrist_x,wrist_y,wrist_z,pinch_ratio,target_pos_x,target_pos_y,target_pos_z,filtered_target_pos_x,filtered_target_pos_y,filtered_target_pos_z,target_quat_w,target_quat_x,target_quat_y,target_quat_z,gripper_width,workspace_clipped,actual_ee_pos_x,actual_ee_pos_y,actual_ee_pos_z,ee_position_error,ee_orientation_error,joint_q_1,joint_q_2,joint_q_3,joint_q_4,joint_q_5,joint_q_6,joint_q_7,joint_dq_1,joint_dq_2,joint_dq_3,joint_dq_4,joint_dq_5,joint_dq_6,joint_dq_7,torque_norm,max_abs_torque
0.457,0,1,0.9284,0.557626,0.990512,0.000001,0.8522,0.3350,0.0000,0.6396,0.3350,0.0000,0.6396,-0.047506,-0.628289,0.753918,0.186018,0.0236,,0.3351,-0.0028,0.6384,0.0030,1.780885,-0.0036,-0.6990,-0.0034,-2.2013,-0.0007,1.5976,0.8071,-0.0306,0.0090,-0.0299,-0.0114,-0.0057,-0.0199,0.0597,27.89,17.74
0.976,1,1,0.9459,0.575212,1.017131,0.000000,0.8419,0.3350,0.0317,0.6012,0.3350,0.0317,0.6012,0.555283,-0.518346,0.641642,0.106179,0.0231,,0.3363,-0.0017,0.6315,0.0451,2.030852,-0.0031,-0.6935,-0.0029,-2.2113,0.0061,1.5929,0.8143,0.0045,0.0489,0.0062,-0.0860,0.0565,-0.0402,0.0597,25.29,15.57
1.007,2,1,0.9550,0.568783,1.021569,0.000000,0.8513,0.3350,0.0258,0.5879,0.3350,0.0258,0.5879,0.142006,-0.628489,0.753915,0.128251,0.0236,,0.3375,-0.0015,0.6237,0.0452,1.749162,-0.0040,-0.6874,-0.0025,-2.2223,0.0093,1.5877,0.8215,-0.0077,0.0508,0.0029,-0.0922,0.0263,-0.0431,0.0597,24.57,16.20
1.032,3,1,0.9254,0.571985,1.028476,0.000000,0.8446,0.3350,0.0306,0.5755,0.3350,0.0306,0.5755,0.074645,-0.636370,0.758291,0.120238,0.0233,,0.3387,-0.0007,0.6153,0.0508,1.717986,-0.0045,-0.6809,-0.0011,-2.2344,0.0121,1.5823,0.8286,-0.0033,0.0546,0.0122,-0.1008,0.0237,-0.0450,0.0597,26.94,17.63
1.064,4,1,0.9355,0.570668,1.027207,0.000000,0.8277,0.3350,0.0290,0.5751,0.3350,0.0290,0.5751,0.057464,-0.640553,0.757347,0.113202,0.0225,,0.3395,-0.0002,0.6085,0.0446,1.696847,-0.0051,-0.6757,0.0000,-2.2443,0.0146,1.5778,0.8358,-0.0054,0.0430,0.0089,-0.0819,0.0212,-0.0374,0.0597,20.05,12.21
1.091,5,1,0.9093,0.575358,1.025729,0.000000,0.8499,0.3350,0.0372,0.5772,0.3350,0.0372,0.5772,0.045031,-0.643828,0.754792,0.117248,0.0235,,0.3400,0.0012,0.6030,0.0446,1.680824,-0.0050,-0.6717,0.0024,-2.2521,0.0176,1.5739,0.8430,0.0015,0.0331,0.0202,-0.0648,0.0250,-0.0319,0.0597,17.13,12.00
1.117,6,1,0.9119,0.576975,1.023102,0.000000,0.8600,0.3350,0.0416,0.5813,0.3350,0.0416,0.5813,0.022365,-0.643727,0.755377,0.120505,0.0240,,0.3402,0.0029,0.5991,0.0429,1.675109,-0.0045,-0.6689,0.0052,-2.2577,0.0206,1.5708,0.8501,0.0035,0.0224,0.0241,-0.0461,0.0249,-0.0259,0.0597,17.01,12.00
1.149,7,1,0.8935,0.578200,1.014751,0.000000,0.8977,0.3350,0.0446,0.5941,0.3350,0.0446,0.5941,0.008563,-0.647652,0.752397,0.119881,0.0258,,0.3401,0.0047,0.5980,0.0404,1.660288,-0.0040,-0.6684,0.0083,-2.2594,0.0236,1.5690,0.8573,0.0047,0.0032,0.0260,-0.0122,0.0248,-0.0149,0.0597,24.61,17.81
1.177,8,1,0.9028,0.580888,1.010088,0.000000,0.9557,0.3350,0.0500,0.6032,0.3350,0.0500,0.6032,0.007446,-0.646813,0.752884,0.121418,0.0285,,0.3398,0.0070,0.5984,0.0436,1.659085,-0.0031,-0.6691,0.0120,-2.2587,0.0268,1.5678,0.8645,0.0077,-0.0066,0.0306,0.0059,0.0269,-0.0095,0.0597,31.36,24.14
1.204,9,1,0.8727,0.581855,1.000451,0.000000,0.9674,0.3350,0.0527,0.6187,0.3350,0.0527,0.6187,-0.539367,-0.548757,0.631622,0.094877,0.0291,,0.3392,0.0098,0.6012,0.0465,1.930780,-0.0017,-0.6718,0.0182,-2.2545,0.0240,1.5678,0.8714,0.0117,-0.0236,0.0527,0.0364,-0.0238,-0.0001,0.0575,45.06,34.84
1.230,10,1,0.8886,0.581923,0.993444,0.000000,0.9772,0.3350,0.0533,0.6316,0.3350,0.0533,0.6316,-0.113166,-0.644263,0.746530,0.121706,0.0295,,0.3383,0.0119,0.6056,0.0490,1.667488,-0.0010,-0.6757,0.0219,-2.2480,0.0258,1.5685,0.8785,0.0057,-0.0327,0.0304,0.0547,0.0156,0.0057,0.0597,49.51,41.21
1.261,11,1,0.8800,0.584834,0.986862,0.000000,0.9596,0.3350,0.0587,0.6434,0.3350,0.0587,0.6434,-0.045609,-0.655790,0.743719,0.121414,0.0287,,0.3373,0.0144,0.6111,0.0549,1.635069,0.0001,-0.6804,0.0260,-2.2398,0.0286,1.5698,0.8857,0.0092,-0.0397,0.0339,0.0691,0.0232,0.0110,0.0597,55.53,46.21
1.292,12,1,0.8627,0.583649,0.982141,0.000000,0.9812,0.3350,0.0575,0.6524,0.3350,0.0575,0.6524,-0.008635,-0.665994,0.737574,0.111183,0.0297,,0.3362,0.0165,0.6172,0.0540,1.605898,0.0009,-0.6854,0.0293,-2.2308,0.0315,1.5715,0.8928,0.0061,-0.0421,0.0277,0.0754,0.0237,0.0148,0.0597,57.34,48.39
1.335,13,1,0.8756,0.578234,0.975881,0.000000,0.9783,0.3350,0.0475,0.6630,0.3350,0.0475,0.6630,0.536459,-0.565482,0.619687,0.091819,0.0296,,0.3349,0.0173,0.6242,0.0492,1.863135,0.0009,-0.6910,0.0290,-2.2204,0.0382,1.5743,0.8995,0.0002,-0.0474,-0.0032,0.0871,0.0564,0.0234,0.0555,62.04,52.40
1.363,14,1,0.8953,0.576049,0.969617,0.000000,0.9696,0.3350,0.0418,0.6740,0.3350,0.0418,0.6740,-0.456685,-0.593265,0.654657,0.104401,0.0292,,0.3335,0.0178,0.6314,0.0489,1.815052,0.0002,-0.6966,0.0315,-2.2097,0.0349,1.5767,0.9063,-0.0061,-0.0472,0.0209,0.0894,-0.0285,0.0194,0.0562,61.86,53.16
1.395,15,1,0.8886,0.574823,0.965930,0.000000,0.9759,0.3350,0.0385,0.6813,0.3350,0.0385,0.6813,0.466501,-0.597340,0.646661,0.085969,0.0295,,0.3321,0.0176,0.6389,0.0473,1.772309,-0.0007,-0.7023,0.0299,-2.1985,0.0413,1.5801,0.9131,-0.0079,-0.0481,-0.0144,0.0938,0.0538,0.0284,0.0573,64.29,54.61
1.426,16,1,0.8990,0.571907,0.958943,0.000000,1.0017,0.3350,0.0327,0.6927,0.3350,0.0327,0.6927,0.110747,-0.670922,0.726419,0.099572,0.0307,,0.3304,0.0168,0.6468,0.0488,1.572449,-0.0025,-0.7082,0.0285,-2.1866,0.0433,1.5836,0.9203,-0.0145,-0.0490,-0.0116,0.0986,0.0169,0.0287,0.0597,65.08,56.21
1.459,17,1,0.9140,0.567760,0.955571,0.000000,1.0448,0.3350,0.0242,0.6996,0.3350,0.0242,0.6996,0.068936,-0.671749,0.731849,0.091641,0.0327,,0.3288,0.0151,0.6544,0.0465,1.562629,-0.0049,-0.7136,0.0260,-2.1752,0.0444,1.5871,0.9275,-0.0205,-0.0454,-0.0207,0.0955,0.0088,0.0295,0.0597,63.89,55.03
1.490,18,1,0.9185,0.561618,0.946861,0.000000,1.0400,0.3350,0.0116,0.7134,0.3350,0.0116,0.7134,0.048137,-0.670400,0.734453,0.093950,0.0325,,0.3269,0.0122,0.6630,0.0511,1.558749,-0.0083,-0.7196,0.0219,-2.1623,0.0445,1.5914,0.9346,-0.0288,-0.0505,-0.0351,0.1082,0.0008,0.0355,0.0597,69.95,59.35
1.523,19,1,0.9233,0.561668,0.945641,0.000000,1.0345,0.3350,0.0094,0.7177,0.3350,0.0094,0.7177,0.048781,-0.667486,0.736990,0.094494,0.0322,,0.3252,0.0094,0.6706,0.0481,1.557862,-0.0116,-0.7246,0.0180,-2.1506,0.0446,1.5953,0.9418,-0.0274,-0.0416,-0.0323,0.0965,0.0012,0.0328,0.0597,64.32,55.15
1.555,20,1,0.9334,0.553892,0.937183,0.000000,1.0737,0.3350,-0.0051,0.7306,0.3350,-0.0051,0.7306,0.052028,-0.665305,0.738189,0.098692,0.0341,,0.3232,0.0053,0.6789,0.0540,1.554204,-0.0160,-0.7300,0.0122,-2.1377,0.0440,1.6000,0.9490,-0.0365,-0.0458,-0.0496,0.1082,-0.0053,0.0389,0.0597,70.69,59.12
1.587,21,1,0.9111,0.554900,0.933649,0.000000,1.0803,0.3350,-0.0058,0.7381,0.3350,-0.0058,0.7381,0.064264,-0.665384,0.737547,0.095705,0.0344,,0.3211,0.0016,0.6869,0.0535,1.543031,-0.0199,-0.7349,0.0070,-2.1252,0.0438,1.6047,0.9560,-0.0324,-0.0407,-0.0427,0.1038,-0.0021,0.0392,0.0591,67.34,57.46
1.620,22,1,0.9361,0.543738,0.928555,0.000000,1.0952,0.3350,-0.0261,0.7468,0.3350,-0.0261,0.7468,0.040440,-0.661964,0.740023,0.111953,0.0351,,0.3190,-0.0040,0.6948,0.0587,1.546714,-0.0253,-0.7394,-0.0009,-2.1128,0.0421,1.6095,0.9631,-0.0455,-0.0375,-0.0670,0.1034,-0.0140,0.0402,0.0588,70.57,57.19
1.670,23,1,0.9422,0.540521,0.924469,0.000000,1.1005,0.3350,-0.0356,0.7542,0.3350,-0.0356,0.7542,0.041929,-0.663999,0.738592,0.108762,0.0353,,0.3169,-0.0100,0.7023,0.0606,1.527720,-0.0308,-0.7434,-0.0092,-2.1007,0.0403,1.6146,0.9700,-0.0464,-0.0336,-0.0696,0.1015,-0.0153,0.0417,0.0576,69.72,56.38
1.702,24,1,0.9380,0.540214,0.925183,0.000000,1.0868,0.3350,-0.0378,0.7545,0.3350,-0.0378,0.7545,0.031755,-0.659444,0.743361,0.107426,0.0347,,0.3151,-0.0154,0.7085,0.0549,1.527306,-0.0360,-0.7461,-0.0167,-2.0904,0.0385,1.6190,0.9769,-0.0428,-0.0219,-0.0625,0.0847,-0.0144,0.0366,0.0573,61.87,50.36
1.728,25,1,0.9101,0.527656,0.916807,0.000000,1.0954,0.3350,-0.0609,0.7667,0.3350,-0.0609,0.7667,0.053783,-0.658075,0.742092,0.115514,0.0351,,0.3129,-0.0229,0.7155,0.0674,1.517682,-0.0426,-0.7492,-0.0273,-2.0788,0.0359,1.6242,0.9837,-0.0556,-0.0262,-0.0895,0.0980,-0.0221,0.0441,0.0569,71.80,54.92
1.764,26,1,0.9043,0.524169,0.914235,0.000000,1.0936,0.3350,-0.0713,0.7726,0.3350,-0.0713,0.7726,0.037412,-0.664288,0.739269,0.103938,0.0350,,0.3108,-0.0306,0.7220,0.0693,1.482723,-0.0492,-0.7516,-0.0379,-2.0676,0.0330,1.6296,0.9903,-0.0552,-0.0201,-0.0892,0.0930,-0.0243,0.0447,0.0550,69.55,53.03
1.795,27,1,0.9150,0.518848,0.910661,0.000000,1.0999,0.3350,-0.0828,0.7783,0.3350,-0.0828,0.7783,0.038731,-0.667560,0.735673,0.107928,0.0353,,0.3086,-0.0386,0.7281,0.0720,1.461108,-0.0560,-0.7534,-0.0491,-2.0567,0.0299,1.6351,0.9968,-0.0564,-0.0154,-0.0931,0.0902,-0.0259,0.0454,0.0538,69.10,51.95
1.830,28,1,0.9148,0.512780,0.905234,0.000000,1.0975,0.3350,-0.0958,0.7794,0.3350,-0.0958,0.7794,0.041737,-0.666131,0.736599,0.109320,0.0352,,0.3067,-0.0470,0.7331,0.0729,1.448456,-0.0630,-0.7542,-0.0609,-2.0473,0.0265,1.6402,1.0031,-0.0585,-0.0056,-0.0990,0.0780,-0.0281,0.0423,0.0530,66.50,47.57
1.861,29,1,0.9082,0.509283,0.899886,0.000000,1.1134,0.3350,-0.1045,0.7796,0.3350,-0.1045,0.7796,0.030776,-0.670111,0.733565,0.109024,0.0359,,0.3051,-0.0553,0.7372,0.0714,1.422746,-0.0698,-0.7539,-0.0724,-2.0392,0.0231,1.6449,1.0093,-0.0566,0.0023,-0.0964,0.0678,-0.0286,0.0394,0.0514,62.61,43.90
1.890,30,1,0.9016,0.503910,0.896801,0.000000,1.1070,0.3350,-0.1157,0.7796,0.3350,-0.1157,0.7796,0.038839,-0.670966,0.734016,0.097555,0.0356,,0.3037,-0.0639,0.7405,0.0721,1.394785,-0.0767,-0.7530,-0.0843,-2.0319,0.0196,1.6495,1.0154,-0.0572,0.0086,-0.0995,0.0600,-0.0293,0.0382,0.0506,61.18,41.10
1.924,31,1,0.8929,0.496418,0.890158,0.000000,1.1049,0.3350,-0.1312,0.7796,0.3350,-0.1312,0.7796,0.041623,-0.669124,0.735485,0.097990,0.0355,,0.3024,-0.0731,0.7430,0.0760,1.379814,-0.0839,-0.7512,-0.0972,-2.0255,0.0157,1.6539,1.0214,-0.0606,0.0148,-0.1084,0.0532,-0.0323,0.0369,0.0499,62.00,38.66
1.955,32,1,0.8801,0.490206,0.881702,0.000000,1.1064,0.3350,-0.1453,0.7796,0.3350,-0.1453,0.7796,0.033987,-0.669732,0.735430,0.097197,0.0356,,0.3012,-0.0827,0.7450,0.0790,1.358373,-0.0913,-0.7489,-0.1107,-2.0197,0.0116,1.6583,1.0272,-0.0619,0.0199,-0.1126,0.0480,-0.0346,0.0362,0.0486,62.02,37.97
1.987,33,1,0.9080,0.480979,0.876551,0.000000,1.1248,0.3350,-0.1644,0.7796,0.3350,-0.1644,0.7796,0.028385,-0.671526,0.732616,0.107335,0.0365,,0.2999,-0.0932,0.7464,0.0860,1.339880,-0.0993,-0.7459,-0.1255,-2.0144,0.0069,1.6626,1.0329,-0.0667,0.0254,-0.1244,0.0437,-0.0393,0.0356,0.0473,64.88,41.84
2.037,34,1,0.8926,0.475679,0.865889,0.000000,1.1143,0.3350,-0.1774,0.7796,0.3350,-0.1774,0.7796,-0.534934,-0.569141,0.618668,0.084702,0.0360,,0.2982,-0.1054,0.7474,0.0870,1.727210,-0.1074,-0.7422,-0.1382,-2.0094,-0.0255,1.6671,1.0366,-0.0676,0.0307,-0.1060,0.0420,-0.4283,0.0375,0.0311,61.51,35.24
2.069,35,1,0.8962,0.475694,0.866639,0.000000,1.1089,0.3350,-0.1797,0.7796,0.3350,-0.1797,0.7796,0.458448,-0.596539,0.653401,0.083863,0.0357,,0.2971,-0.1142,0.7484,0.0819,1.511223,-0.1134,-0.7389,-0.1517,-2.0046,-0.0247,1.6715,1.0425,-0.0487,0.0279,-0.1118,0.0402,0.0108,0.0367,0.0490,57.42,36.88
2.094,36,1,0.9115,0.472431,0.862005,0.000000,1.1042,0.3350,-0.1860,0.7796,0.3350,-0.1860,0.7796,0.092444,-0.666956,0.731341,0.108461,0.0355,,0.2961,-0.1229,0.7489,0.0803,1.287978,-0.1197,-0.7348,-0.1640,-2.0003,-0.0279,1.6754,1.0479,-0.0527,0.0342,-0.1022,0.0356,-0.0262,0.0331,0.0453,55.34,33.28
2.124,37,1,0.9054,0.469488,0.851295,0.000001,1.0936,0.3350,-0.1925,0.7796,0.3350,-0.1925,0.7796,0.050457,-0.673820,0.728950,0.109781,0.0350,,0.2953,-0.1310,0.7493,0.0792,1.257447,-0.1256,-0.7305,-0.1753,-1.9961,-0.0311,1.6794,1.0531,-0.0493,0.0359,-0.0948,0.0346,-0.0273,0.0331,0.0434,52.93,32.01
2.165,38,1,0.9211,0.465990,0.853219,0.000001,1.1000,0.3350,-0.2000,0.7796,0.3350,-0.2000,0.7796,0.039298,-0.673879,0.730407,0.104155,0.0353,,0.2944,-0.1388,0.7496,0.0793,1.236591,-0.1313,-0.7260,-0.1863,-1.9920,-0.0344,1.6835,1.0582,-0.0474,0.0375,-0.0915,0.0338,-0.0273,0.0337,0.0425,51.78,31.75
2.197,39,1,0.9219,0.467938,0.856043,0.000001,1.0952,0.3350,-0.1978,0.7796,0.3350,-0.1978,0.7796,0.032672,-0.674249,0.731366,0.097083,0.0351,,0.2940,-0.1453,0.7499,0.0730,1.215926,-0.1360,-0.7216,-0.1952,-1.9881,-0.0371,1.6874,1.0632,-0.0386,0.0375,-0.0733,0.0327,-0.0220,0.0330,0.0416,46.35,31.37
2.227,40,1,0.9038,0.467935,0.861141,0.000001,1.1040,0.3350,-0.1974,0.7796,0.3350,-0.1974,0.7796,0.023599,-0.679586,0.726810,0.096714,0.0355,,0.2937,-0.1508,0.7502,0.0688,1.191341,-0.1400,-0.7171,-0.2026,-1.9843,-0.0394,1.6912,1.0681,-0.0330,0.0377,-0.0618,0.0315,-0.0191,0.0318,0.0405,43.08,30.94
2.257,41,1,0.9085,0.468933,0.862178,0.000001,1.1234,0.3350,-0.1955,0.7796,0.3350,-0.1955,0.7796,0.026901,-0.684471,0.722743,0.091756,0.0364,,0.2938,-0.1554,0.7505,0.0645,1.164243,-0.1432,-0.7126,-0.2086,-1.9806,-0.0412,1.6949,1.0728,-0.0269,0.0370,-0.0496,0.0306,-0.0149,0.0308,0.0395,39.99,30.63
2.289,42,1,0.9020,0.471550,0.869867,0.000001,1.1118,0.3350,-0.1905,0.7796,0.3350,-0.1905,0.7796,0.028617,-0.678783,0.726760,0.101268,0.0358,,0.2942,-0.1588,0.7508,0.0592,1.176964,-0.1457,-0.7083,-0.2129,-1.9772,-0.0424,1.6983,1.0776,-0.0201,0.0363,-0.0351,0.0289,-0.0100,0.0280,0.0398,36.82,30.04
2.324,43,1,0.9105,0.472388,0.872550,0.000001,1.1207,0.3350,-0.1881,0.7796,0.3350,-0.1881,0.7796,0.027366,-0.681774,0.724263,0.099388,0.0363,,0.2947,-0.1615,0.7512,0.0560,1.160923,-0.1476,-0.7041,-0.2161,-1.9738,-0.0433,1.7015,1.0823,-0.0161,0.0351,-0.0268,0.0282,-0.0074,0.0266,0.0392,35.28,29.80
2.369,44,1,0.8909,0.478451,0.875257,0.000001,1.0993,0.3350,-0.1767,0.7796,0.3350,-0.1767,0.7796,0.019636,-0.683874,0.723073,0.095374,0.0353,,0.2958,-0.1625,0.7518,0.0501,1.148798,-0.1484,-0.7002,-0.2169,-1.9706,-0.0434,1.7044,1.0869,-0.0062,0.0325,-0.0053,0.0268,-0.0013,0.0238,0.0385,33.18,29.34
2.404,45,1,0.9024,0.477821,0.880404,0.000001,1.1040,0.3350,-0.1758,0.7796,0.3350,-0.1758,0.7796,0.037082,-0.684815,0.722026,0.091279,0.0355,,0.2968,-0.1634,0.7523,0.0485,1.136333,-0.1491,-0.6965,-0.2175,-1.9674,-0.0434,1.7071,1.0916,-0.0060,0.0311,-0.0054,0.0263,0.0003,0.0226,0.0387,32.74,29.15
2.430,46,1,0.9046,0.481513,0.884611,0.000001,1.0934,0.3350,-0.1689,0.7796,0.3350,-0.1689,0.7796,0.036439,-0.682734,0.723801,0.093054,0.0350,,0.2981,-0.1635,0.7530,0.0459,1.139947,-0.1493,-0.6930,-0.2169,-1.9644,-0.0429,1.7095,1.0962,-0.0009,0.0293,0.0059,0.0250,0.0039,0.0201,0.0387,32.31,28.70
2.457,47,1,0.9135,0.483261,0.883047,0.000001,1.1114,0.3350,-0.1646,0.7796,0.3350,-0.1646,0.7796,0.022234,-0.682736,0.723802,0.097405,0.0358,,0.2994,-0.1631,0.7536,0.0441,1.143477,-0.1491,-0.6897,-0.2156,-1.9615,-0.0424,1.7116,1.1008,0.0011,0.0279,0.0109,0.0239,0.0042,0.0178,0.0384,32.02,28.33
2.483,48,1,0.9056,0.488615,0.889690,0.000001,1.0991,0.3350,-0.1541,0.7796,0.3350,-0.1541,0.7796,0.037967,-0.680548,0.725817,0.092748,0.0353,,0.3010,-0.1616,0.7544,0.0430,1.141878,-0.1483,-0.6867,-0.2127,-1.9588,-0.0412,1.7135,1.1055,0.0076,0.0250,0.0246,0.0229,0.0100,0.0153,0.0388,32.99,27.99
2.510,49,1,0.8810,0.496715,0.894520,0.000001,1.1008,0.3350,-0.1376,0.7796,0.3350,-0.1376,0.7796,0.020342,-0.677830,0.728970,0.093464,0.0353,,0.3030,-0.1585,0.7553,0.0453,1.153308,-0.1463,-0.6841,-0.2074,-1.9563,-0.0395,1.7148,1.1102,0.0167,0.0216,0.0453,0.0212,0.0149,0.0113,0.0390,36.10,27.39
2.565,50,1,0.9004,0.501811,0.897830,0.000001,1.0935,0.3350,-0.1255,0.7796,0.3350,-0.1255,0.7796,0.014303,-0.673128,0.732107,0.103505,0.0350,,0.3052,-0.1545,0.7562,0.0477,1.177876,-0.1438,-0.6818,-0.2008,-1.9539,-0.0374,1.7157,1.1149,0.0208,0.0191,0.0551,0.0195,0.0177,0.0075,0.0397,37.80,26.79
